Actual_Result,Result,id
Positive,Positive, A14XWTMCICHRO6
Negative,Negative, A1EA7WADBMJHTQ
Positive,Positive, A23X5QNUWNJVHZ
Neutral,Neutral, AWAVB0AIRQT8Q
Positive,Positive, A21UNFXKJDCNG3
Positive,Positive, A3QMX7EXI3VFCO
Positive,Positive, A3M9Z0XQ135T12
Negative,Positive, AS8L6W4H3RWP6
Positive,Positive, AF0VTVZ452PHL
Positive,Positive, A3EGRR53UM1QVN
Neutral,Positive, AB25QKNF09HVY
Positive,Positive, A2BS6048D8DAOH
Positive,Positive, ACKWW07BWOLLB
Positive,Positive, A39AY977CWNFN2
Positive,Positive, AEC62A46WPYL6
Positive,Positive, AYT9GJV1F1HWO
Negative,Positive, A5LRYMAINOY0P
Positive,Positive, AX9KQ5QFGFYVR
Positive,Positive, A1WP00PC9J5YMM
Positive,Positive, A4ONPTKOHKXPB
Negative,Positive, A8FHEULGY98BU
Positive,Positive, A2LKLSRL1CHDO8
Positive,Positive, A2M8TOJ2E4KOSJ
Positive,Positive, A2USMQFVG0F2DB
Positive,Positive, A2JW5LL1KZWZAH
Positive,Positive, AZDGKJWBJ4EG7
Positive,Positive, A9P34WDPIXQXD
Positive,Positive, ATNKDGKD3WV9P
Positive,Positive, AZN1LQ1RHL1O1
Positive,Positive, A220SCX8UZ0C
Positive,Positive, AUCJXUGUBKDW2
Positive,Positive, A1L2LMFETFSEHC
Positive,Positive, A2YJGUZWLBLJP1
Positive,Positive, A141OCDH066CIH
Positive,Positive, A2KJN6XUEP2NFW
Positive,Positive, A31P3KGOIU2GFW
Positive,Negative, A2DWIJF8OI8Q14
Positive,Positive, A1BPY4LS3HZE01
Negative,Positive, A323JLP30034Y3
Positive,Positive, A2DRB1L58N038E
Positive,Positive, A153TH1TQRCH9I
Positive,Positive, A3LYRQAQOGPJST
Neutral,Negative, A270ZJFPFFHULD
Neutral,Positive, A1MTXNSOXOH81U
Positive,Positive, A224WE8LHTLYZZ
Positive,Positive, A19D66IMYKZU67
Positive,Positive, A3PDJG7SOPG20N
Positive,Positive, A2PNPNE6CJ0U10
Positive,Positive, A320B1H5Q0W7LG
Positive,Positive, AMYHRMYAHF5OL
Positive,Positive, A2A7WAR1C547MJ
Negative,Negative, A3N0XVKYAC1C6R
Positive,Positive, A1DA37BY2R4O0R
Negative,Positive, A73AK639Z0MAL
Positive,Positive, A179GTSH44XOAW
Positive,Positive, AHLUGZHYSRR1O
Positive,Positive, A1B3XQWH8QF51F
Positive,Neutral, A3DAEPTBSGJLVJ
Positive,Positive, A3N26UN59QENDU
Positive,Positive, A1JAKCHREOJDNZ
Positive,Positive, A3FI4OAOQYQWHH
Neutral,Positive, A19MBCZAFJOSUN
Positive,Positive, A1NO1XWBONV7GP
Positive,Positive, A15PL3C9OFSM1B
Positive,Positive, ALP4GSQKXZD7N
Positive,Positive, A1K95UO3Z4MSPF
Positive,Positive, A24H2KHMDVVJ77
Positive,Positive, A2PESHV5RZ09X6
Positive,Positive, A1VB0HYOCIEY5M
Positive,Positive, A3TU2IGQH5K2KV
Neutral,Positive, N/A
Positive,Positive, A3DNK1OZ4KKKXR
Positive,Positive, A35ZTYHYLKQ8JM
Positive,Positive, A2CF93Y7VYJ0DF
Positive,Positive, AKEWAQNGZBBFJ
Neutral,Positive, A2YKWYC3WQJX5J
Positive,Positive, A86OTGKI57II3
Positive,Positive, A2AGCY70YQLC6O
Negative,Negative, A3UZHTT7ACHNZC
Negative,Positive, A2Q1DH2947PRWF
Positive,Positive, A3RUX0E3ACAMQV
Positive,Positive, A30W0JSJACOWR7
Positive,Positive, A1RKAYUPR87GLZ
Negative,Neutral, A17TNCB01PNX2V
Neutral,Neutral, A2Q7Q73SJ5F8BQ
Positive,Positive, A1PLBUE6736FEX
Positive,Positive, A3EO6O6276MKM9
Positive,Positive, A7ZXE7OZBGP4T
Positive,Positive, A1FYSVTCTM2TR2
Positive,Positive, A3F5DTMDJPAQGB
Positive,Positive, A2PO4GOKS8KGNX
Negative,Negative, AYHX5DR7FM16U
Positive,Positive, A2ZUWYVZ9ATCE0
Positive,Positive, ALK05NGI4MF0W
Positive,Positive, A27CBR9S5AB0TN
Positive,Positive, A1LBLS91HVAW0X
Positive,Positive, A3BB9ARHSERI6R
Neutral,Neutral, A2OKBY8D7NCNY9
Positive,Positive, A3W4YI51YNVPQK
Negative,Negative, A9UJQ4YOP03OJ
Negative,Positive, A1TACI5QEF4OMK
Positive,Positive, AZF94OJ6GE2QQ
Neutral,Positive, A3VFZN42M5UQS4
Negative,Negative, A3DD7L419PK99T
Positive,Positive, A8W7EFNQT5XKD
Positive,Positive, A7Q9ZZFG0AMSU
Positive,Positive, A59C1X49WAXFH
Positive,Positive, A16VY2SJ91924F
Positive,Positive, A3SSOSY2WDPIE5
Negative,Positive, A29IP2N2DSBH3T
Positive,Positive, ARTR9JZVOBJKS
Positive,Positive, A156GL4DODIOQK
Neutral,Neutral, A2MIV2VZDG0T3U
Positive,Positive, A1C95DM2ZMD369
Positive,Positive, A2XXNU9YI7AVS0
Positive,Positive, A15CEZCUW5ZCBN
Positive,Positive, A410B1TLKYJMI
Positive,Positive, A2E0YK8N8JOFR
Negative,Positive, A380TQHYV70EZX
Positive,Positive, A299GTZJU1BNNJ
Neutral,Positive, A23Y0GTBQWWE0Z
Positive,Positive, A2QSL479LL04XG
Positive,Positive, A9BCDIG7VVSW4
Positive,Neutral, A3E3H0E7SSN6GQ
Positive,Neutral, A2C1WT7NH5E9WP
Positive,Positive, A1UQXVW2EW4GAG
Positive,Positive, A3DSOPU6NZCD5X
Positive,Positive, A1OPZZB4KNFT3V
Positive,Positive, AHVJ39B9QPLKJ
Negative,Positive, AEOONLTCXAK0C
Positive,Positive, AGW3PAD68F9F8
Positive,Positive, A2HD8LKJOB6MAH
Positive,Positive, A3827I7HIP1LMB
Positive,Positive, A1NA5HLVEYW8RL
Positive,Positive, A18LUS3CODI4O3
Neutral,Negative, AIAIA2L0HC35S
Positive,Positive, A1LHJNW228T1CQ
Positive,Positive, A2KVF02X6B8ZN6
Positive,Positive, AIMF7RUJ4ZV1N
Positive,Positive, AGDKKQ0WZ0G3U
Positive,Positive, A28GHWB8XYURU8
Positive,Positive, A2E50C4GOXL0E1
Negative,Neutral, A1A6LRTSVJ562L
Positive,Positive, A1B95BG5QTWGNT
Positive,Positive, A2B04616RC6TXR
Positive,Positive, AWV1P1GIJDC8O
Positive,Positive, AGV2J9ONN3ROS
Positive,Neutral, A27VI2FZ08V0IS
Positive,Positive, A3IQQ8Y4V4H181
Negative,Negative, A1GZ5Q2DDUBI51
Positive,Positive, A1Y7RGTNXXJHQ4
Positive,Positive, A3D618GST2EP87
Positive,Positive, A3I1DL48CZ7OY9
Positive,Positive, A3H95QT44ONN23
Positive,Positive, AGBHKTDZTQMY1
Positive,Positive, A3VU72O2BZSPXW
Positive,Positive, ASHU1N2FW70DZ
Positive,Positive, A2WI5YWHBI2DJA
Positive,Positive, AKYD1J6E0FKC4
Positive,Positive, A75T6I37NZ8O7
Positive,Positive, A1V2JK6EYPO8L2
Neutral,Positive, A342IYT3Y2N49
Positive,Positive, A2I520COJAX39J
Positive,Positive, A22NSIO5HTBYXC
Negative,Neutral, A3OZXRAHPNN19K
Positive,Positive, A347VVSQ8EMYCC
Positive,Positive, A3974IUIYKG0F4
Positive,Neutral, AVYIURFMEDUKK
Negative,Negative, A32I2K2FX91H3M
Positive,Positive, A27CZMZD1K6Y9K
Positive,Positive, A1TVJBEX17DNYU
Positive,Positive, A1XMVSDF2VX7NZ
Positive,Positive, A2Y8ACFTJZU3LP
Positive,Positive, A3ELBVUMM12JYK
Neutral,Positive, A1K8Z5ANJIO449
Positive,Positive, A1GHPGN19CVDMR
Neutral,Positive, A2Y6AMEMC9XNPE
Positive,Positive, A2UT3W03OLQQZE
Positive,Positive, A33DX7GJTDERRR
Negative,Positive, A3EM30AYMJD1R6
Positive,Positive, A2DOSN06B1UKGF
Positive,Positive, ARBRY8H4GLEJS
Positive,Positive, AKR98GPOQ6D73
Positive,Positive, A2CUV5HLP3Q3AF
Negative,Neutral, A2UBYCDYUZVG44
Negative,Negative, A257CCXR15NMTW
Positive,Positive, A2FNDLTLNA5CB0
Positive,Positive, A235HL4XAHP6R8
Positive,Positive, A10QSRM9MZQ2W
Negative,Negative, A41ODSW3DSGXA
Positive,Positive, AKWQWANKGKSUI
Positive,Positive, A21PFY5AJL411B
Positive,Positive, A3GW2BKQ1T37V1
Neutral,Positive, A4FR7YX2AYN4K
Negative,Negative, A1AO68A3NAC3N1
Positive,Positive, A9YN8ZJ6A36N1
Positive,Positive, A1501C38OCSEMA
Positive,Positive, ASF6QUAWYV4J9
Positive,Positive, A3J7T3P0WSD97L
Positive,Positive, A2AZOBF45HJ3S0
Positive,Positive, A2QMNWRQENJ1AP
Positive,Positive, A1369ZLF0MAZP3
Neutral,Neutral, AHGH0EWDSI6LT
Negative,Negative, AAZLQ9LCNK0A
Positive,Positive, A30DMZETEE3DEO
Positive,Positive, A2X4JMIAOU3D17
Negative,Negative, N/A
Positive,Neutral, AMP0Z3DR4RCH7
Positive,Positive, AVQXQJWIN2K9S
Neutral,Neutral, AKCEOAW79C15Z
Neutral,Positive, AP3YTQHC39W74
Positive,Positive, A3NHVJ2UI6KA4K
Neutral,Neutral, A14OHJ7IZ9QE1M
Positive,Positive, A1A7IH32DACL8K
Positive,Positive, A1GRJQJCS4ZQQQ
Positive,Positive, A2Q4JTMRXW8SVZ
Positive,Positive, A17527AYPUY8SL
Positive,Positive, A1FB7SAPO7G3Y1
Positive,Positive, A35250PJC0E6MW
Positive,Positive, A3CP1OWZEPPL1I
Positive,Positive, AR2ZKV7YFT2X6
Positive,Positive, A2XDKBQ1YIIR4X
Positive,Positive, A1KPSRLKHBN71K
Negative,Negative, ALQOHWM309HQM
Neutral,Neutral, A345YYA3EMIOHN
Positive,Positive, A3PG0R0OAHMDA7
Positive,Positive, A1IOJFP4RXG87Z
Neutral,Neutral, A2LF4MHDRH9EGB
Positive,Positive, AX480G4OK8N44
Positive,Positive, A27AKY0OJN6QYW
Positive,Positive, A2KDZZS03JIKKP
Positive,Positive, A351HUJ3MIP1BB
Positive,Positive, AHA1TXC6KVJQA
Positive,Positive, A3QNV9LUNM589P
Positive,Positive, A1SR9KU6QNKJUR
Positive,Positive, A1F24TJDXEXL24
Neutral,Negative, A1JVPJWGBPIVQV
Positive,Positive, A33PUWO5FCHXVU
Positive,Positive, AEY2MGJM0S2UO
Positive,Positive, AGE75ZE1MSF6U
Positive,Positive, A3H81OKL15D7V
Positive,Positive, A7FLPYIV5H23A
Negative,Negative, A1MBBMRPOGI4P8
Positive,Positive, A3TJ9W2SIYMRWI
Positive,Positive, A1CDCV4GU7Z493
Positive,Positive, A2EBDIZAS8M4RG
Positive,Positive, A2Z30DRCBHDAYN
Positive,Positive, A3O0YYX4JDURWT
Positive,Positive, A193FS9V536UUB
Positive,Positive, A1OA3AM0XQHTNM
Positive,Positive, A2P4A1GUK980X1
Positive,Positive, A1QHA2B9ZQMY68
Positive,Positive, A3L693JWU8Q17J
Positive,Positive, AB0FVT05340D1
Positive,Positive, A1UADJRETT6IC9
Neutral,Negative, A3EO6O6276MKM9
Positive,Positive, A2S3CONWRPR3IP
Positive,Positive, A1OB6XO3EF2NMD
Positive,Positive, AO4QXS1BWY1PT
Positive,Positive, AMSKX3RQ8LHZ6
Negative,Negative, A1ZWJHR7YWF6QF
Positive,Positive, AV2I0YNO5YZM3
Positive,Positive, A28PB0TQKOFOPW
Positive,Positive, ABO2QRC5TNJOD
Positive,Positive, A4IED910O0JI3
Negative,Negative, A3O32VW13HBKM1
Positive,Positive, A1RODWMIAW9LA0
Positive,Positive, A2KRTHEER7EGR1
Neutral,Neutral, A348DJUOJIYM1Y
Negative,Negative, A2R0ZLD3MDXR8Q
Positive,Positive, A19JFPSVVQKRA6
Positive,Positive, A11ZBLBZZSDNJE
Positive,Positive, A2KJAF3OKPZPT5
Positive,Positive, ALNFHVS3SC4FV
Positive,Positive, A3C9F676TBOA8W
Positive,Positive, AUOY0KWUR45LX
Positive,Positive, A2V3TV0IZFHFXO
Negative,Negative, A1MFV9WY5QJB04
Positive,Positive, A2L3IS0J8PSY4S
Positive,Positive, A3JSPSGMLT0DRP
Positive,Positive, AC1K6AXEHGEGE
Positive,Positive, A3HJ63RXK3OJRU
Positive,Positive, A39576JQ02UY5W
Positive,Positive, A4ET483YZCM8N
Positive,Positive, A30RBAJVO835KL
Positive,Positive, A2OUK5WI96280
Negative,Negative, A3AQRYS2OSVP7G
Positive,Positive, ANDBM6FL3R4EC
Positive,Positive, A36BTUMPDK60ZZ
Positive,Positive, A1FZ1D3YI40OF9
Positive,Neutral, A17IF5WL1ABTGS
Neutral,Positive, A2RVMGJ6239WPE
Positive,Positive, A1Z02JJ3YFQNLL
Positive,Positive, AVAL1T27UJ5HD
Positive,Positive, ACN2E9WZ4ESWO
Positive,Positive, A1E5C3CN8OQS9U
Positive,Positive, A3QK2X1TQXXBM8
Positive,Neutral, A18Y9JWOQHLMEJ
Positive,Positive, A2JV54ZKBMSZSE
Positive,Positive, A2UQIXO3ON6ITU
Positive,Positive, A2G36KG14LFHJN
Positive,Positive, A2PGDUYXZFAPT5
Positive,Positive, A2AP0HHZWT2CXF
Positive,Positive, A1SAMZ3JPMT35C
Positive,Positive, A3HW14NGT3XV8M
Positive,Positive, A2PQWCSZQJLCD3
Positive,Positive, A39C3KU3F0HBVH
Positive,Positive, AQB628D6B5JJF
Negative,Negative, A24JOTETTS7HRC
Positive,Positive, AZN8KY7LJC01V
Positive,Positive, A2RLM3TMQDV5MG
Positive,Positive, A1TQHEMXPYRMI0
Positive,Positive, A2FEXGNKT7J3UA
Positive,Positive, A15Z8O8G1P6C1D
Negative,Positive, A3SE0LVPKC7G5E
Positive,Positive, A3JM6MOQ5V50J8
Positive,Positive, A15PMQXYI2OL6Y
Positive,Positive, A1Y9402VLAU0OM
Positive,Positive, A1B0ZAF5EYMQZZ
Positive,Positive, A25N9TI36VM5Q9
Positive,Positive, A2T42RZ57Z7RM9
Negative,Negative, AM3FYHCSVIFKX
Positive,Positive, ATTQGKABEQEX2
Positive,Positive, A2Q1SGJS6MEKL2
Positive,Positive, A3ENJF31RMXBXH
Positive,Positive, A3S5RKXDLZTYP9
Positive,Positive, A21N0YH0YZ074Y
Negative,Positive, A1RLG1OPU3Q044
Positive,Positive, A2YKYZNLQ3ZK9C
Positive,Negative, A1IWKQIP49VK14
Positive,Positive, A3AV6I7ZE2FMKZ
Positive,Positive, A3MQGF8IKLUBA7
Positive,Positive, AGTL59ZH6Y3YP
Positive,Positive, AP2UPU283KA95
Positive,Positive, AUB1XY1QAXHRC
Negative,Negative, A2CMILBYTS5VHM
Positive,Positive, A16AF566SV8F9L
Positive,Positive, A2KZAX9TSALFF1
Positive,Positive, A1J57PUI0KB06A
Positive,Positive, AVEK552RPANBO
Positive,Negative, AXEJ99SG9M08K
Positive,Positive, A11UAQ74TI33Q5
Positive,Positive, A26F9VP8ELLZC4
Positive,Neutral, A2ZWBK846DTW6I
Positive,Positive, A1ELN5IE3SNA1
Positive,Positive, ALMUTZRYAK0RE
Positive,Positive, A1VMST4D00YH89
Negative,Positive, A3GI4ROXDM807M
Neutral,Positive, A2ZTB3WH3SXNZ0
Positive,Positive, A1RZTS43N4922X
Positive,Positive, AOKWVI9P31IHV
Negative,Positive, N/A
Positive,Positive, A1JB2XKGXDHESC
Positive,Positive, A15YAQ6QDS51YN
Negative,Negative, A1HFZR3E7M7AZZ
Positive,Positive, A1V3RZJ13EWQO9
Positive,Positive, AN5T6MAD6FC5I
Positive,Negative, A37AWSRKT0J4WA
Neutral,Neutral, A180KQ19MNBPLU
Positive,Positive, A310NNIFDZCI4L
Negative,Positive, A1JLPPWUDDBASR
Positive,Positive, A1G3RLG5R6YJH8
Positive,Positive, A3VWEQ1EVRF41X
Positive,Positive, A9QMMSYM4U4NH
Negative,Negative, A2SEWHRX8M7KOA
Positive,Positive, A3GCW5F665XAJQ
Positive,Positive, A3BUVF1D92JYW2
Positive,Positive, ALQP69E4DCYL0
Positive,Positive, A19WBBAER5Q4MW
Negative,Positive, A3J6I1B7RFZ30K
Positive,Positive, A3R1S9Y3N4ASAR
Positive,Positive, A1RK8B9C95HE1N
Positive,Positive, A105DBCM5OMBDR
Positive,Positive, A23PIES7HPH2HS
Positive,Positive, A1X4VQD28ZBUAU
Positive,Positive, A34CM1ZHFXA4GU
Negative,Negative, A18KUU0YWKLJT3
Positive,Positive, A1WZMWARMCVM1V
Positive,Positive, ABNX9H6T4IUUA
Positive,Positive, AD8IXZ2AZLSAY
Neutral,Negative, A1535Z1WHF5A0F
Positive,Positive, A1QLBWBGGQV4LT
Positive,Positive, A1LFNIG84UZ9BL
Positive,Positive, A1K0H73BZ670LQ
Neutral,Negative, A2TPT3DVUIOS5E
Positive,Positive, A2NN2T8Z97SZ8I
Negative,Negative, A1769FMTSHF2K6
Neutral,Positive, A3G7QV8LQSKE38
Negative,Positive, A2BH3N8UM4MP62
Negative,Negative, A2P7SYTKN07EV1
Positive,Positive, A228RJHGN4LSLC
Positive,Positive, AD4LWHCHSIR2W
Positive,Positive, A33UUMMPU1AW3X
Positive,Positive, A7J7W0H2KNJCE
Neutral,Neutral, A1WSO4KWFFT0KH
Negative,Negative, A3Q4VGUDGJU7BH
Positive,Positive, A3QTRMMCAXUVE0
Positive,Positive, A2X4Z9OSLUHBHC
Positive,Positive, AHAWO098YHFZ9
Positive,Positive, AW9TU58OU29EI
Positive,Positive, ANY0FEH5BBDMR
Neutral,Positive, A1G8J2SES6R2QQ
Positive,Positive, A3KDQYYG521EJH
Positive,Positive, A3EQCV59UQ86QM
Negative,Positive, A79UR8KP5EGYF
Positive,Positive, A2N5PRVB9NJY9W
Positive,Positive, A34XZW88WMHH3X
Positive,Positive, A35VNO0FC2MM3M
Positive,Positive, A2P5SMHLXMIUVB
Positive,Positive, A2GPC7Y6TRPBNO
Positive,Positive, ANTL2COJ23WKB
Neutral,Positive, AKUVVRGS2PMNZ
Positive,Positive, A2TORJGRDNGP1G
Positive,Neutral, A2DCXZ1MXHV8ZQ
Positive,Positive, ABPSJ28XZ2E55
Positive,Positive, A26OMSF4D066N9
Positive,Positive, A33YXRI9KAL7AG
Positive,Positive, A11Y3AZNGCHOFX
Positive,Positive, AQQQ77CCRUXPI
Negative,Negative, A38L7NQE0UZRO5
Positive,Positive, A38A40PV4KBNT5
Positive,Neutral, AUT5LZ1FMU5ML
Positive,Positive, AT7IPBZSZ1GU3
Positive,Positive, APF09PQH1IOAD
Positive,Positive, A1VIUEHAN00U0H
Positive,Positive, AI7YCN35AKHMF
Positive,Neutral, A2GL42KNCU59HS
Negative,Positive, N/A
Positive,Positive, A7KL2BI8WWNAD
Positive,Positive, APK1R3B7CH8NX
Positive,Positive, A28TB48VTD0N19
Positive,Positive, A2GZPVKBWCEJ7M
Negative,Positive, A1W2ECTWI93JLO
Neutral,Positive, AKN40DPD84M5R
Positive,Positive, AFW2MX9AFA47
Positive,Positive, A2YAK2U4P0NXP6
Negative,Negative, A1U57G929DUEIF
Positive,Neutral, A2XMAAGFPCOSW9
Positive,Positive, A3SCO8LU5LJA0G
Neutral,Negative, AQRKLFAZNUVL1
Positive,Positive, A1TQM8EHRCEJJK
Neutral,Neutral, A2K30SWFTKSTPM
Positive,Positive, A3RBIJYXVGBXH9
Neutral,Positive, A1OV5EYOQKSXQP
Positive,Positive, A2IBO1I6PVAGN9
Positive,Positive, AEFYQN28YL565
Positive,Positive, A2MBF1RBVM9LU9
Positive,Positive, A23ZS9O09SF9PS
Positive,Positive, A3F5DTMDJPAQGB
Negative,Negative, A2TYBS4OMBVN33
Positive,Positive, A2VOE12XLYATSO
Negative,Negative, A1I2O8IWKYI8IO
Neutral,Negative, A3N9017PUAUZVW
Positive,Positive, A3IDA2DVEWP09K
Positive,Positive, A13SPBZA84FWEC
Positive,Positive, A34DL5FYGFIPND
Positive,Positive, A2NBMWWGI09F1L
Positive,Positive, AL7T8JT55KYRC
Positive,Positive, A3DDM4XD9HX9L9
Positive,Positive, A2OIU9UB7ZIB9O
Positive,Positive, A3QLHGSWNGWAPB
Positive,Positive, AE6LCZ1SIM6JO
Positive,Positive, A2891U9U8ODE5Y
Positive,Positive, ALH1FUYN93SZI
Positive,Positive, A3IKLTT9JQACCI
Positive,Positive, A1XXWQIWNCNBL5
Negative,Positive, A1BUJ1532IYANQ
Positive,Positive, AGJXKY9XQ2BD5
Positive,Positive, AIXIVACE0LHLE
Positive,Positive, AN81CVVEIZYWE
Positive,Positive, ANJPYG39PNKZS
Positive,Positive, A3PTB7DRW1072W
Positive,Positive, A1XR5W7J9B2NN9
Positive,Positive, A1ODIJGRCDEWYR
Positive,Positive, A1R597885ZDXDW
Positive,Positive, A2Q420K3IW3275
Positive,Positive, A7G7LG3ZG1RPM
Positive,Positive, A1H8U6SB9V3VFN
Positive,Negative, N/A
Positive,Positive, A2QWABB0WLH1PB
Negative,Negative, A3OSMD3G2DPTH7
Positive,Positive, A2PQBHA7JVQM5U
Positive,Positive, AJPIOCD7347UA
Positive,Positive, A2F4XGJAQEXDPB
Negative,Negative, A1M2XME44KC0IF
Positive,Neutral, A84SIUM0F6E8H
Negative,Negative, N/A
Positive,Positive, A3VUY0HDNJI39L
Positive,Positive, A2MZMF2MYBGLQF
Neutral,Positive, A2XUNUEH2CCPSZ
Neutral,Neutral, A3RTMILQ015XEQ
Positive,Negative, N/A
Positive,Positive, A10J7TRS0R2V12
Positive,Positive, A2KOOPFM3QBNHB
Positive,Positive, AMTL4BAJ9Y0GY
Positive,Positive, A1T0NL6KWYYZ0C
Positive,Positive, A2PJXGA3O3MIMB
Positive,Positive, A1PDYDJ7ZY2MS6
Positive,Positive, A4BHEXN8QP9A1
Negative,Negative, A3OD4MP5U5F33R
Negative,Negative, A3S8BPAUQQLDKU
Positive,Positive, A16JOLRHGN8DAR
Positive,Positive, AJ510CJX5YSLI
Positive,Positive, ASL33JG0UG1NR
Positive,Positive, A22UZ83ZY8RN6I
Positive,Positive, A1MSSCM2TM0QH
Positive,Positive, A1CRC2UOI1VLTG
Positive,Positive, A7VM9NCCT4NE3
Positive,Positive, A3MXALJZ78C001
Positive,Positive, A22ON1OL9OSD3L
Positive,Positive, A2CL6H1OMJQX6W
Positive,Positive, AN80WN9BWDHFE
Positive,Positive, AXVV2ZUOW2H50
Neutral,Positive, A2AEKMS46RFWH4
Neutral,Positive, A20636OF43Z7TN
Positive,Positive, A1GAXGAADOYQR0
Positive,Positive, A256SA0PNN78BD
Positive,Positive, A2OMT3XPOJLKIE
Positive,Positive, A1NOB5CWUF1YPW
Neutral,Negative, A7HCB4R7GSPT9
Positive,Positive, A1KY6NJMO6JDT0
Positive,Positive, A1ZE5NBPUE231K
Positive,Positive, A2XKJ1KX6XUHYP
Negative,Negative, A23WML5F1UOKOV
Positive,Positive, A21GVCA62DSNL4
Positive,Positive, A2XYU4M7T9N0EO
Negative,Negative, A1R87OWUSVTZ2T
Positive,Positive, AOO8FQYMF4SE2
Positive,Positive, ABKDD81MPXQGK
Positive,Positive, A1IIW9C4A5DTDR
Negative,Negative, A1SL289ZVYPATP
Positive,Positive, A1CDRK2P3HLL0R
Positive,Positive, A2BY3A7URABLI
Positive,Positive, A3SA965LNISO22
Neutral,Neutral, AYS7CHJ3FYIUI
Positive,Positive, A3H6E1979STHJ2
Positive,Positive, A2Z8PHAVGVCU9I
Positive,Positive, ANJU1CVG15TO7
Positive,Positive, A237J61P3AM399
Positive,Positive, A32BJBFOHD80YH
Positive,Positive, A14CJRV4WFT278
Positive,Positive, A1MBWC7KLC1GH7
Positive,Positive, A2KXNVXH0S9A8C
Positive,Positive, A116G2V3AKN9EH
Positive,Positive, A3FUXCKJ7RW25O
Positive,Positive, A3H1U80I0K8PW3
Positive,Positive, A30RLQXHQQ7XB9
Positive,Positive, A37LTGNTYK7P8I
Positive,Negative, A2I6EB9E3JNZE3
Positive,Positive, AY3XN7KHDFHNW
Positive,Positive, A39PDN6VEJBFGB
Neutral,Neutral, AS0NJ2NJEJT9
Negative,Positive, A2UAOLFDVFTJLJ
Neutral,Neutral, A3EWJDZWF1AEA7
Positive,Neutral, A1K35ZITHQS8RR
Positive,Positive, A2V8Z31QX6EPFG
Positive,Positive, A2PG4E940AY9ZQ
Neutral,Positive, A1KJ6K169039LP
Positive,Positive, A1RT85ONOB1MEN
Positive,Positive, A2GQO91WO4TA0A
Positive,Positive, AFJH8XHK0CWTI
Positive,Positive, A2TJPQ6WS835E7
Positive,Positive, AP8IXBHGO75NO
Positive,Positive, A1CYKC2KA5VS7D
Negative,Negative, AAGCH50SZVJN4
Positive,Positive, AQ2QMPLNWM706
Positive,Positive, A24WYPFHN50TO3
Positive,Positive, A8G4S25QVBF6A
Positive,Positive, A1N1K6XO7OWVPC
Positive,Positive, A14X389W12YDZZ
Positive,Positive, A1WRTV7YL8KX5B
Positive,Positive, A34BN42IWEL5OS
Positive,Positive, A306C5UJOCZ287
Positive,Positive, A2I8WREM358VKE
Positive,Positive, A18GQZS3EWI1OH
Positive,Positive, A36GMGA2MOF4R1
Positive,Positive, AHJOLDQYBOWCA
Positive,Positive, AG3G6Z8MA7KT6
Positive,Positive, A30GUKWJXB0IVW
Positive,Positive, AOIDI9AGSGN1
Positive,Positive, A3LW16Q2UVQVBW
Positive,Positive, A3MTBVQCKOPZEW
Positive,Positive, A2YKQFYO400BJX
Positive,Positive, AA7C257556J75
Neutral,Positive, A1IS2BR4KVKUJU
Positive,Positive, AGR9NBR4017WY
Positive,Positive, A3G0A4SIJMGCXB
Positive,Positive, A2CZCCMIHAPRAC
Positive,Neutral, AFWDWPACTUW83
Positive,Positive, AAE7L5AGEZXRA
Positive,Positive, ALOT8XMRW6ITI
Positive,Positive, A1XX7ZG1DI7E39
Positive,Positive, A3L27O4CNBEY7Y
Neutral,Positive, A1THO5N5QJY5QZ
Positive,Positive, A2JXJYOR07ILN5
Positive,Positive, N/A
Positive,Positive, AOQ6HHMWTSAIC
Negative,Negative, A2P5WIK7UXVIOR
Positive,Positive, A34ENTSPUAKOUM
Positive,Positive, A1GFSCZ99H15JV
Positive,Positive, A1XJQED91S12XM
Positive,Positive, A1M139AQCCIS71
Positive,Positive, A3QNPQUVCJ1CWW
Positive,Neutral, AJC6GRR2CIB65
Positive,Positive, A15VEHK82USHCF
Positive,Positive, AJ1W2X0YD046Z
Positive,Positive, A3AZ4131TK60ML
Positive,Positive, A1HBC9Y6FZSY1L
Positive,Positive, A2IL28QQ5CUPZS
Positive,Positive, A3A5FRX7QKSAAO
Negative,Neutral, A3K4AVX015PR0R
Positive,Positive, A1D3RT2FYCZ09U
Positive,Positive, A33E422AQFFZ8U
Neutral,Positive, A19T9QSFOURJ0Z
Positive,Positive, AFP284LO4P1
Positive,Positive, A1XI66WUOG6MF5
Positive,Positive, A207RZZFU7MRH3
Neutral,Positive, AVWTTK6YOAQV0
Positive,Positive, A1281V504F340N
Negative,Negative, AI3IXF9EO1IZ4
Positive,Positive, A3VHAALZYOOS5U
Positive,Positive, AF500N850KAI9
Negative,Negative, A1IP8VG0L7E6D7
Positive,Positive, A2VKP69F58A1QT
Positive,Positive, ASLWHELQB37FZ
Positive,Positive, A39Y3NYIZSEJ60
Neutral,Neutral, AOLA46F8A5T61
Positive,Positive, A1HRIELOCMYDIQ
Positive,Positive, A9SP8QI6KBDHE
Positive,Positive, A3EQTMHQJGCRRI
Positive,Positive, A39YFFQRUMH1E4
Positive,Positive, A2GY1RFRDDWFEO
Positive,Positive, A3UP8PCF904KNJ
Positive,Positive, AU0JC864UHCYN
